Time (s),GenPwr
1457.9000,6.400E+02
1458.0000,6.391E+02
1458.1000,6.383E+02
1458.2000,6.379E+02
1458.3000,6.380E+02
1458.4000,6.387E+02
1458.5000,6.398E+02
1458.6000,6.411E+02
1458.7000,6.423E+02
1458.8000,6.432E+02
1458.9000,6.437E+02
1459.0000,6.439E+02
1459.1000,6.441E+02
1459.2000,6.444E+02
1459.3000,6.445E+02
1459.4000,6.442E+02
1459.5000,6.436E+02
1459.6000,6.428E+02
1459.7000,6.419E+02
1459.8000,6.408E+02
1459.9000,6.396E+02
1460.0000,6.384E+02
1460.1000,6.370E+02
1460.2000,6.355E+02
1460.3000,6.340E+02
1460.4000,6.327E+02
1460.5000,6.317E+02
1460.6000,6.310E+02
1460.7000,6.309E+02
1460.8000,6.311E+02
1460.9000,6.314E+02
1461.0000,6.317E+02
1461.1000,6.319E+02
1461.2000,6.323E+02
1461.3000,6.329E+02
1461.4000,6.333E+02
1461.5000,6.333E+02
1461.6000,6.330E+02
1461.7000,6.326E+02
1461.8000,6.322E+02
1461.9000,6.316E+02
1462.0000,6.312E+02
1462.1000,6.308E+02
1462.2000,6.304E+02
1462.3000,6.302E+02
1462.4000,6.299E+02
1462.5000,6.296E+02
1462.6000,6.292E+02
1462.7000,6.287E+02
1462.8000,6.284E+02
1462.9000,6.283E+02
1463.0000,6.281E+02
1463.1000,6.278E+02
1463.2000,6.273E+02
1463.3000,6.266E+02
1463.4000,6.261E+02
1463.5000,6.257E+02
1463.6000,6.258E+02
1463.7000,6.263E+02
1463.8000,6.269E+02
1463.9000,6.280E+02
1464.0000,6.294E+02
1464.1000,6.310E+02
1464.2000,6.327E+02
1464.3000,6.344E+02
1464.4000,6.361E+02
1464.5000,6.376E+02
1464.6000,6.386E+02
1464.7000,6.389E+02
1464.8000,6.387E+02
1464.9000,6.380E+02
1465.0000,6.369E+02
1465.1000,6.356E+02
1465.2000,6.343E+02
1465.3000,6.332E+02
1465.4000,6.322E+02
1465.5000,6.311E+02
1465.6000,6.302E+02
1465.7000,6.293E+02
1465.8000,6.284E+02
1465.9000,6.275E+02
1466.0000,6.267E+02
1466.1000,6.263E+02
1466.2000,6.261E+02
1466.3000,6.261E+02
1466.4000,6.264E+02
1466.5000,6.269E+02
1466.6000,6.277E+02
1466.7000,6.289E+02
1466.8000,6.301E+02
1466.9000,6.314E+02
1467.0000,6.327E+02
1467.1000,6.342E+02
1467.2000,6.358E+02
1467.3000,6.374E+02
1467.4000,6.387E+02
1467.5000,6.397E+02
1467.6000,6.405E+02
1467.7000,6.409E+02
1467.8000,6.409E+02
1467.9000,6.407E+02
1468.0000,6.401E+02
1468.1000,6.393E+02
1468.2000,6.383E+02
1468.3000,6.373E+02
1468.4000,6.365E+02
1468.5000,6.357E+02
1468.6000,6.350E+02
1468.7000,6.343E+02
1468.8000,6.336E+02
1468.9000,6.330E+02
1469.0000,6.327E+02
1469.1000,6.326E+02
1469.2000,6.329E+02
1469.3000,6.335E+02
1469.4000,6.345E+02
1469.5000,6.354E+02
1469.6000,6.364E+02
1469.7000,6.376E+02
1469.8000,6.389E+02
1469.9000,6.404E+02
1470.0000,6.421E+02
1470.1000,6.438E+02
1470.2000,6.451E+02
1470.3000,6.464E+02
1470.4000,6.476E+02
1470.5000,6.488E+02
1470.6000,6.501E+02
1470.7000,6.511E+02
1470.8000,6.517E+02
1470.9000,6.518E+02
1471.0000,6.517E+02
1471.1000,6.514E+02
1471.2000,6.510E+02
1471.3000,6.508E+02
1471.4000,6.504E+02
1471.5000,6.498E+02
1471.6000,6.490E+02
1471.7000,6.482E+02
1471.8000,6.474E+02
1471.9000,6.467E+02
1472.0000,6.462E+02
1472.1000,6.461E+02
1472.2000,6.466E+02
1472.3000,6.476E+02
1472.4000,6.491E+02
1472.5000,6.512E+02
1472.6000,6.539E+02
1472.7000,6.570E+02
1472.8000,6.603E+02
1472.9000,6.635E+02
1473.0000,6.663E+02
1473.1000,6.685E+02
1473.2000,6.700E+02
1473.3000,6.709E+02
1473.4000,6.715E+02
1473.5000,6.722E+02
1473.6000,6.728E+02
1473.7000,6.731E+02
1473.8000,6.731E+02
1473.9000,6.729E+02
1474.0000,6.726E+02
1474.1000,6.721E+02
1474.2000,6.714E+02
1474.3000,6.709E+02
1474.4000,6.704E+02
1474.5000,6.700E+02
1474.6000,6.696E+02
1474.7000,6.692E+02
1474.8000,6.689E+02
1474.9000,6.686E+02
1475.0000,6.685E+02
1475.1000,6.687E+02
1475.2000,6.693E+02
1475.3000,6.706E+02
1475.4000,6.725E+02
1475.5000,6.748E+02
1475.6000,6.776E+02
1475.7000,6.806E+02
1475.8000,6.835E+02
1475.9000,6.860E+02
1476.0000,6.880E+02
1476.1000,6.898E+02
1476.2000,6.915E+02
1476.3000,6.932E+02
1476.4000,6.948E+02
1476.5000,6.961E+02
1476.6000,6.967E+02
1476.7000,6.967E+02
1476.8000,6.961E+02
1476.9000,6.951E+02
1477.0000,6.942E+02
1477.1000,6.935E+02
1477.2000,6.930E+02
1477.3000,6.925E+02
1477.4000,6.921E+02
1477.5000,6.919E+02
1477.6000,6.919E+02
1477.7000,6.917E+02
1477.8000,6.912E+02
1477.9000,6.906E+02
1478.0000,6.900E+02
1478.1000,6.896E+02
1478.2000,6.895E+02
1478.3000,6.899E+02
1478.4000,6.908E+02
1478.5000,6.919E+02
1478.6000,6.929E+02
1478.7000,6.940E+02
1478.8000,6.953E+02
1478.9000,6.967E+02
1479.0000,6.982E+02
1479.1000,6.993E+02
1479.2000,6.999E+02
1479.3000,7.004E+02
1479.4000,7.005E+02
1479.5000,7.001E+02
1479.6000,6.991E+02
1479.7000,6.980E+02
1479.8000,6.970E+02
1479.9000,6.963E+02
1480.0000,6.956E+02
1480.1000,6.947E+02
1480.2000,6.938E+02
1480.3000,6.928E+02
1480.4000,6.919E+02
1480.5000,6.912E+02
1480.6000,6.905E+02
1480.7000,6.899E+02
1480.8000,6.892E+02
1480.9000,6.886E+02
1481.0000,6.882E+02
1481.1000,6.877E+02
1481.2000,6.874E+02
1481.3000,6.870E+02
1481.4000,6.863E+02
1481.5000,6.854E+02
1481.6000,6.851E+02
1481.7000,6.851E+02
1481.8000,6.851E+02
1481.9000,6.850E+02
1482.0000,6.848E+02
1482.1000,6.842E+02
1482.2000,6.834E+02
1482.3000,6.823E+02
1482.4000,6.809E+02
1482.5000,6.793E+02
1482.6000,6.778E+02
1482.7000,6.765E+02
1482.8000,6.752E+02
1482.9000,6.740E+02
1483.0000,6.730E+02
1483.1000,6.720E+02
1483.2000,6.711E+02
1483.3000,6.705E+02
1483.4000,6.704E+02
1483.5000,6.703E+02
1483.6000,6.703E+02
1483.7000,6.706E+02
1483.8000,6.708E+02
1483.9000,6.708E+02
1484.0000,6.705E+02
1484.1000,6.700E+02
1484.2000,6.696E+02
1484.3000,6.689E+02
1484.4000,6.680E+02
1484.5000,6.670E+02
1484.6000,6.658E+02
1484.7000,6.645E+02
1484.8000,6.631E+02
1484.9000,6.613E+02
1485.0000,6.591E+02
1485.1000,6.566E+02
1485.2000,6.539E+02
1485.3000,6.513E+02
1485.4000,6.486E+02
1485.5000,6.462E+02
1485.6000,6.442E+02
1485.7000,6.426E+02
1485.8000,6.411E+02
1485.9000,6.397E+02
1486.0000,6.384E+02
1486.1000,6.374E+02
1486.2000,6.369E+02
1486.3000,6.368E+02
1486.4000,6.373E+02
1486.5000,6.379E+02
1486.6000,6.381E+02
1486.7000,6.383E+02
1486.8000,6.383E+02
1486.9000,6.382E+02
1487.0000,6.382E+02
1487.1000,6.378E+02
1487.2000,6.369E+02
1487.3000,6.354E+02
1487.4000,6.334E+02
1487.5000,6.313E+02
1487.6000,6.290E+02
1487.7000,6.267E+02
1487.8000,6.242E+02
1487.9000,6.215E+02
1488.0000,6.185E+02
1488.1000,6.154E+02
1488.2000,6.125E+02
1488.3000,6.097E+02
1488.4000,6.070E+02
1488.5000,6.046E+02
1488.6000,6.025E+02
1488.7000,6.007E+02
1488.8000,5.993E+02
1488.9000,5.979E+02
1489.0000,5.968E+02
1489.1000,5.962E+02
1489.2000,5.962E+02
1489.3000,5.967E+02
1489.4000,5.976E+02
1489.5000,5.986E+02
1489.6000,5.997E+02
1489.7000,6.007E+02
1489.8000,6.014E+02
1489.9000,6.020E+02
1490.0000,6.024E+02
1490.1000,6.024E+02
1490.2000,6.021E+02
1490.3000,6.014E+02
1490.4000,6.005E+02
1490.5000,5.994E+02
1490.6000,5.979E+02
1490.7000,5.960E+02
1490.8000,5.939E+02
1490.9000,5.915E+02
1491.0000,5.887E+02
1491.1000,5.858E+02
1491.2000,5.829E+02
1491.3000,5.800E+02
1491.4000,5.773E+02
1491.5000,5.748E+02
1491.6000,5.726E+02
1491.7000,5.706E+02
1491.8000,5.688E+02
1491.9000,5.671E+02
1492.0000,5.656E+02
1492.1000,5.645E+02
1492.2000,5.642E+02
1492.3000,5.647E+02
1492.4000,5.657E+02
1492.5000,5.667E+02
1492.6000,5.677E+02
1492.7000,5.686E+02
1492.8000,5.696E+02
1492.9000,5.706E+02
1493.0000,5.714E+02
1493.1000,5.720E+02
1493.2000,5.722E+02
1493.3000,5.719E+02
1493.4000,5.711E+02
1493.5000,5.698E+02
1493.6000,5.682E+02
1493.7000,5.662E+02
1493.8000,5.639E+02
1493.9000,5.614E+02
1494.0000,5.586E+02
1494.1000,5.556E+02
1494.2000,5.526E+02
1494.3000,5.498E+02
1494.4000,5.472E+02
1494.5000,5.449E+02
1494.6000,5.430E+02
1494.7000,5.411E+02
1494.8000,5.392E+02
1494.9000,5.374E+02
1495.0000,5.359E+02
1495.1000,5.347E+02
1495.2000,5.340E+02
1495.3000,5.339E+02
1495.4000,5.343E+02
1495.5000,5.347E+02
1495.6000,5.351E+02
1495.7000,5.355E+02
1495.8000,5.359E+02
1495.9000,5.363E+02
1496.0000,5.366E+02
1496.1000,5.370E+02
1496.2000,5.374E+02
1496.3000,5.374E+02
1496.4000,5.371E+02
1496.5000,5.361E+02
1496.6000,5.347E+02
1496.7000,5.330E+02
1496.8000,5.311E+02
1496.9000,5.291E+02
1497.0000,5.270E+02
1497.1000,5.248E+02
1497.2000,5.226E+02
1497.3000,5.204E+02
1497.4000,5.181E+02
1497.5000,5.160E+02
1497.6000,5.142E+02
1497.7000,5.127E+02
1497.8000,5.113E+02
1497.9000,5.099E+02
1498.0000,5.087E+02
1498.1000,5.077E+02
1498.2000,5.069E+02
1498.3000,5.063E+02
1498.4000,5.059E+02
1498.5000,5.057E+02
1498.6000,5.055E+02
1498.7000,5.054E+02
1498.8000,5.054E+02
1498.9000,5.053E+02
1499.0000,5.051E+02
1499.1000,5.046E+02
1499.2000,5.042E+02
1499.3000,5.041E+02
1499.4000,5.041E+02
1499.5000,5.042E+02
1499.6000,5.040E+02
1499.7000,5.036E+02
1499.8000,5.029E+02
1499.9000,5.019E+02
1500.0000,5.006E+02
1500.1000,4.991E+02
1500.2000,4.975E+02
1500.3000,4.960E+02
1500.4000,4.946E+02
1500.5000,4.931E+02
1500.6000,4.916E+02
1500.7000,4.901E+02
1500.8000,4.888E+02
1500.9000,4.877E+02
1501.0000,4.868E+02
1501.1000,4.860E+02
1501.2000,4.853E+02
1501.3000,4.845E+02
1501.4000,4.838E+02
1501.5000,4.832E+02
1501.6000,4.827E+02
1501.7000,4.823E+02
1501.8000,4.822E+02
1501.9000,4.821E+02
1502.0000,4.822E+02
1502.1000,4.823E+02
1502.2000,4.825E+02
1502.3000,4.828E+02
1502.4000,4.833E+02
1502.5000,4.838E+02
1502.6000,4.843E+02
1502.7000,4.847E+02
1502.8000,4.851E+02
1502.9000,4.852E+02
1503.0000,4.851E+02
1503.1000,4.849E+02
1503.2000,4.843E+02
1503.3000,4.836E+02
1503.4000,4.828E+02
1503.5000,4.820E+02
1503.6000,4.812E+02
1503.7000,4.803E+02
1503.8000,4.793E+02
1503.9000,4.783E+02
1504.0000,4.776E+02
1504.1000,4.772E+02
1504.2000,4.770E+02
1504.3000,4.769E+02
1504.4000,4.772E+02
1504.5000,4.777E+02
1504.6000,4.784E+02
1504.7000,4.790E+02
1504.8000,4.796E+02
1504.9000,4.802E+02
1505.0000,4.809E+02
1505.1000,4.818E+02
1505.2000,4.828E+02
1505.3000,4.838E+02
1505.4000,4.847E+02
1505.5000,4.855E+02
1505.6000,4.862E+02
1505.7000,4.866E+02
1505.8000,4.869E+02
1505.9000,4.869E+02
1506.0000,4.868E+02
1506.1000,4.866E+02
1506.2000,4.864E+02
1506.3000,4.862E+02
1506.4000,4.860E+02
1506.5000,4.857E+02
1506.6000,4.854E+02
1506.7000,4.852E+02
1506.8000,4.850E+02
1506.9000,4.850E+02
1507.0000,4.847E+02
1507.1000,4.844E+02
1507.2000,4.842E+02
1507.3000,4.843E+02
1507.4000,4.845E+02
1507.5000,4.849E+02
1507.6000,4.854E+02
1507.7000,4.859E+02
1507.8000,4.864E+02
1507.9000,4.868E+02
1508.0000,4.873E+02
1508.1000,4.878E+02
1508.2000,4.885E+02
1508.3000,4.894E+02
1508.4000,4.904E+02
1508.5000,4.913E+02
1508.6000,4.922E+02
1508.7000,4.929E+02
1508.8000,4.933E+02
1508.9000,4.934E+02
1509.0000,4.933E+02
1509.1000,4.933E+02
1509.2000,4.935E+02
1509.3000,4.940E+02
1509.4000,4.943E+02
1509.5000,4.945E+02
1509.6000,4.947E+02
1509.7000,4.947E+02
1509.8000,4.946E+02
1509.9000,4.945E+02
1510.0000,4.944E+02
1510.1000,4.941E+02
1510.2000,4.939E+02
1510.3000,4.935E+02
1510.4000,4.933E+02
1510.5000,4.934E+02
1510.6000,4.938E+02
1510.7000,4.942E+02
1510.8000,4.945E+02
1510.9000,4.946E+02
1511.0000,4.947E+02
1511.1000,4.944E+02
1511.2000,4.939E+02
1511.3000,4.933E+02
1511.4000,4.927E+02
1511.5000,4.923E+02
1511.6000,4.919E+02
1511.7000,4.915E+02
1511.8000,4.913E+02
1511.9000,4.911E+02
1512.0000,4.909E+02
1512.1000,4.909E+02
1512.2000,4.910E+02
1512.3000,4.911E+02
1512.4000,4.912E+02
1512.5000,4.916E+02
1512.6000,4.919E+02
1512.7000,4.920E+02
1512.8000,4.917E+02
1512.9000,4.915E+02
1513.0000,4.913E+02
1513.1000,4.913E+02
1513.2000,4.913E+02
1513.3000,4.913E+02
1513.4000,4.914E+02
1513.5000,4.913E+02
1513.6000,4.912E+02
1513.7000,4.911E+02
1513.8000,4.910E+02
1513.9000,4.907E+02
1514.0000,4.904E+02
1514.1000,4.900E+02
1514.2000,4.897E+02
1514.3000,4.894E+02
1514.4000,4.892E+02
1514.5000,4.888E+02
1514.6000,4.885E+02
1514.7000,4.882E+02
1514.8000,4.880E+02
1514.9000,4.880E+02
1515.0000,4.882E+02
1515.1000,4.883E+02
1515.2000,4.883E+02
1515.3000,4.883E+02
1515.4000,4.884E+02
1515.5000,4.885E+02
1515.6000,4.888E+02
1515.7000,4.890E+02
1515.8000,4.893E+02
1515.9000,4.894E+02
1516.0000,4.892E+02
1516.1000,4.888E+02
1516.2000,4.882E+02
1516.3000,4.877E+02
1516.4000,4.873E+02
1516.5000,4.871E+02
1516.6000,4.868E+02
1516.7000,4.867E+02
1516.8000,4.864E+02
1516.9000,4.860E+02
1517.0000,4.858E+02
1517.1000,4.856E+02
1517.2000,4.852E+02
1517.3000,4.847E+02
1517.4000,4.843E+02
1517.5000,4.841E+02
1517.6000,4.840E+02
1517.7000,4.841E+02
1517.8000,4.842E+02
1517.9000,4.843E+02
1518.0000,4.845E+02
1518.1000,4.848E+02
1518.2000,4.848E+02
1518.3000,4.847E+02
1518.4000,4.844E+02
1518.5000,4.841E+02
1518.6000,4.840E+02
1518.7000,4.841E+02
1518.8000,4.842E+02
1518.9000,4.846E+02
1519.0000,4.852E+02
1519.1000,4.857E+02
1519.2000,4.860E+02
1519.3000,4.859E+02
1519.4000,4.856E+02
1519.5000,4.850E+02
1519.6000,4.843E+02
1519.7000,4.837E+02
1519.8000,4.832E+02
1519.9000,4.827E+02
1520.0000,4.824E+02
1520.1000,4.821E+02
1520.2000,4.820E+02
1520.3000,4.820E+02
1520.4000,4.822E+02
1520.5000,4.825E+02
1520.6000,4.830E+02
1520.7000,4.835E+02
1520.8000,4.842E+02
1520.9000,4.847E+02
1521.0000,4.850E+02
1521.1000,4.852E+02
1521.2000,4.856E+02
1521.3000,4.862E+02
1521.4000,4.869E+02
1521.5000,4.872E+02
1521.6000,4.873E+02
1521.7000,4.874E+02
1521.8000,4.878E+02
1521.9000,4.883E+02
1522.0000,4.889E+02
1522.1000,4.895E+02
1522.2000,4.903E+02
1522.3000,4.910E+02
1522.4000,4.916E+02
1522.5000,4.921E+02
1522.6000,4.922E+02
1522.7000,4.921E+02
1522.8000,4.920E+02
1522.9000,4.921E+02
1523.0000,4.922E+02
1523.1000,4.923E+02
1523.2000,4.922E+02
1523.3000,4.920E+02
1523.4000,4.915E+02
1523.5000,4.909E+02
1523.6000,4.906E+02
1523.7000,4.903E+02
1523.8000,4.902E+02
1523.9000,4.902E+02
1524.0000,4.901E+02
1524.1000,4.902E+02
1524.2000,4.903E+02
1524.3000,4.903E+02
1524.4000,4.904E+02
1524.5000,4.909E+02
1524.6000,4.917E+02
1524.7000,4.924E+02
1524.8000,4.930E+02
1524.9000,4.935E+02
1525.0000,4.941E+02
1525.1000,4.949E+02
1525.2000,4.958E+02
1525.3000,4.967E+02
1525.4000,4.974E+02
1525.5000,4.979E+02
1525.6000,4.982E+02
1525.7000,4.982E+02
1525.8000,4.983E+02
1525.9000,4.984E+02
1526.0000,4.985E+02
1526.1000,4.986E+02
1526.2000,4.986E+02
1526.3000,4.985E+02
1526.4000,4.984E+02
1526.5000,4.981E+02
1526.6000,4.977E+02
1526.7000,4.972E+02
1526.8000,4.967E+02
1526.9000,4.961E+02
1527.0000,4.955E+02
1527.1000,4.949E+02
1527.2000,4.943E+02
1527.3000,4.939E+02
1527.4000,4.938E+02
1527.5000,4.938E+02
1527.6000,4.937E+02
1527.7000,4.940E+02
1527.8000,4.947E+02
1527.9000,4.957E+02
1528.0000,4.966E+02
1528.1000,4.975E+02
1528.2000,4.985E+02
1528.3000,4.995E+02
1528.4000,5.006E+02
1528.5000,5.016E+02
1528.6000,5.025E+02
1528.7000,5.034E+02
1528.8000,5.040E+02
1528.9000,5.044E+02
1529.0000,5.045E+02
1529.1000,5.044E+02
1529.2000,5.042E+02
1529.3000,5.041E+02
1529.4000,5.039E+02
1529.5000,5.036E+02
1529.6000,5.033E+02
1529.7000,5.031E+02
1529.8000,5.030E+02
1529.9000,5.030E+02
1530.0000,5.030E+02
1530.1000,5.029E+02
1530.2000,5.026E+02
1530.3000,5.021E+02
1530.4000,5.015E+02
1530.5000,5.008E+02
1530.6000,4.998E+02
1530.7000,4.984E+02
1530.8000,4.972E+02
1530.9000,4.962E+02
1531.0000,4.959E+02
1531.1000,4.961E+02
1531.2000,4.965E+02
1531.3000,4.973E+02
1531.4000,4.982E+02
1531.5000,4.991E+02
1531.6000,4.999E+02
1531.7000,5.008E+02
1531.8000,5.014E+02
1531.9000,5.021E+02
1532.0000,5.026E+02
1532.1000,5.030E+02
1532.2000,5.033E+02
1532.3000,5.037E+02
1532.4000,5.040E+02
1532.5000,5.044E+02
1532.6000,5.046E+02
1532.7000,5.048E+02
1532.8000,5.050E+02
1532.9000,5.053E+02
1533.0000,5.056E+02
1533.1000,5.058E+02
1533.2000,5.062E+02
1533.3000,5.066E+02
1533.4000,5.069E+02
1533.5000,5.070E+02
1533.6000,5.067E+02
1533.7000,5.059E+02
1533.8000,5.047E+02
1533.9000,5.029E+02
1534.0000,5.010E+02
1534.1000,4.995E+02
1534.2000,4.984E+02
1534.3000,4.976E+02
1534.4000,4.973E+02
1534.5000,4.972E+02
1534.6000,4.975E+02
1534.7000,4.979E+02
1534.8000,4.984E+02
1534.9000,4.989E+02
1535.0000,4.995E+02
1535.1000,5.000E+02
1535.2000,5.002E+02
1535.3000,5.002E+02
1535.4000,5.001E+02
1535.5000,5.001E+02
1535.6000,5.002E+02
1535.7000,5.005E+02
1535.8000,5.008E+02
1535.9000,5.011E+02
1536.0000,5.014E+02
1536.1000,5.017E+02
1536.2000,5.020E+02
1536.3000,5.020E+02
1536.4000,5.017E+02
1536.5000,5.013E+02
1536.6000,5.009E+02
1536.7000,5.004E+02
1536.8000,5.001E+02
1536.9000,4.997E+02
1537.0000,4.989E+02
1537.1000,4.977E+02
1537.2000,4.963E+02
1537.3000,4.951E+02
1537.4000,4.940E+02
1537.5000,4.931E+02
1537.6000,4.925E+02
1537.7000,4.921E+02
1537.8000,4.918E+02
1537.9000,4.914E+02
1538.0000,4.912E+02
1538.1000,4.913E+02
1538.2000,4.917E+02
1538.3000,4.919E+02
1538.4000,4.921E+02
1538.5000,4.920E+02
1538.6000,4.920E+02
1538.7000,4.920E+02
1538.8000,4.921E+02
1538.9000,4.919E+02
1539.0000,4.916E+02
1539.1000,4.913E+02
1539.2000,4.909E+02
1539.3000,4.904E+02
1539.4000,4.899E+02
1539.5000,4.895E+02
1539.6000,4.890E+02
1539.7000,4.885E+02
1539.8000,4.880E+02
1539.9000,4.875E+02
1540.0000,4.870E+02
1540.1000,4.865E+02
1540.2000,4.857E+02
1540.3000,4.848E+02
1540.4000,4.839E+02
1540.5000,4.829E+02
1540.6000,4.818E+02
1540.7000,4.807E+02
1540.8000,4.798E+02
1540.9000,4.790E+02
1541.0000,4.785E+02
1541.1000,4.783E+02
1541.2000,4.782E+02
1541.3000,4.780E+02
1541.4000,4.777E+02
1541.5000,4.774E+02
1541.6000,4.769E+02
1541.7000,4.763E+02
1541.8000,4.758E+02
1541.9000,4.754E+02
1542.0000,4.752E+02
1542.1000,4.750E+02
1542.2000,4.747E+02
1542.3000,4.744E+02
1542.4000,4.740E+02
1542.5000,4.736E+02
1542.6000,4.733E+02
1542.7000,4.731E+02
1542.8000,4.728E+02
1542.9000,4.728E+02
1543.0000,4.728E+02
1543.1000,4.728E+02
1543.2000,4.727E+02
1543.3000,4.727E+02
1543.4000,4.725E+02
1543.5000,4.722E+02
1543.6000,4.717E+02
1543.7000,4.712E+02
1543.8000,4.705E+02
1543.9000,4.697E+02
1544.0000,4.687E+02
1544.1000,4.677E+02
1544.2000,4.669E+02
1544.3000,4.663E+02
1544.4000,4.659E+02
1544.5000,4.658E+02
1544.6000,4.658E+02
1544.7000,4.656E+02
1544.8000,4.653E+02
1544.9000,4.650E+02
1545.0000,4.645E+02
1545.1000,4.642E+02
1545.2000,4.639E+02
1545.3000,4.638E+02
1545.4000,4.639E+02
1545.5000,4.641E+02
1545.6000,4.645E+02
1545.7000,4.651E+02
1545.8000,4.657E+02
1545.9000,4.663E+02
1546.0000,4.667E+02
1546.1000,4.671E+02
1546.2000,4.674E+02
1546.3000,4.676E+02
1546.4000,4.676E+02
1546.5000,4.677E+02
1546.6000,4.681E+02
1546.7000,4.688E+02
1546.8000,4.693E+02
1546.9000,4.696E+02
1547.0000,4.697E+02
1547.1000,4.695E+02
1547.2000,4.690E+02
1547.3000,4.686E+02
1547.4000,4.683E+02
1547.5000,4.682E+02
1547.6000,4.682E+02
1547.7000,4.683E+02
1547.8000,4.682E+02
1547.9000,4.680E+02
1548.0000,4.677E+02
1548.1000,4.674E+02
1548.2000,4.671E+02
1548.3000,4.671E+02
1548.4000,4.673E+02
1548.5000,4.676E+02
1548.6000,4.679E+02
1548.7000,4.682E+02
1548.8000,4.684E+02
1548.9000,4.686E+02
1549.0000,4.689E+02
1549.1000,4.691E+02
1549.2000,4.693E+02
1549.3000,4.695E+02
1549.4000,4.699E+02
1549.5000,4.705E+02
1549.6000,4.713E+02
1549.7000,4.724E+02
1549.8000,4.737E+02
1549.9000,4.752E+02
1550.0000,4.766E+02
1550.1000,4.779E+02
1550.2000,4.788E+02
1550.3000,4.794E+02
1550.4000,4.798E+02
1550.5000,4.800E+02
1550.6000,4.804E+02
1550.7000,4.809E+02
1550.8000,4.813E+02
1550.9000,4.816E+02
1551.0000,4.816E+02
1551.1000,4.816E+02
1551.2000,4.815E+02
1551.3000,4.815E+02
1551.4000,4.814E+02
1551.5000,4.814E+02
1551.6000,4.814E+02
1551.7000,4.814E+02
1551.8000,4.816E+02
1551.9000,4.817E+02
1552.0000,4.819E+02
1552.1000,4.820E+02
1552.2000,4.819E+02
1552.3000,4.820E+02
1552.4000,4.822E+02
1552.5000,4.823E+02
1552.6000,4.825E+02
1552.7000,4.827E+02
1552.8000,4.831E+02
1552.9000,4.840E+02
1553.0000,4.850E+02
1553.1000,4.861E+02
1553.2000,4.874E+02
1553.3000,4.889E+02
1553.4000,4.904E+02
1553.5000,4.917E+02
1553.6000,4.928E+02
1553.7000,4.937E+02
1553.8000,4.944E+02
1553.9000,4.949E+02
1554.0000,4.954E+02
1554.1000,4.935E+02
1554.2000,4.914E+02
1554.3000,4.892E+02
1554.4000,4.870E+02
1554.5000,4.848E+02
1554.6000,4.825E+02
1554.7000,4.802E+02
1554.8000,4.780E+02
1554.9000,4.759E+02
1555.0000,4.738E+02
1555.1000,4.720E+02
1555.2000,4.703E+02
1555.3000,4.687E+02
1555.4000,4.669E+02
1555.5000,4.652E+02
1555.6000,4.635E+02
1555.7000,4.618E+02
1555.8000,4.603E+02
1555.9000,4.587E+02
1556.0000,4.573E+02
1556.1000,4.564E+02
1556.2000,4.560E+02
1556.3000,4.558E+02
1556.4000,4.558E+02
1556.5000,4.557E+02
1556.6000,4.554E+02
1556.7000,4.548E+02
1556.8000,4.543E+02
1556.9000,4.537E+02
1557.0000,4.530E+02
1557.1000,4.527E+02
1557.2000,4.523E+02
1557.3000,4.517E+02
1557.4000,4.509E+02
1557.5000,4.499E+02
1557.6000,4.486E+02
1557.7000,4.474E+02
1557.8000,4.462E+02
1557.9000,4.451E+02
1558.0000,4.441E+02
1558.1000,4.432E+02
1558.2000,4.426E+02
1558.3000,4.420E+02
1558.4000,4.412E+02
1558.5000,4.404E+02
1558.6000,4.397E+02
1558.7000,4.392E+02
1558.8000,4.389E+02
1558.9000,4.386E+02
1559.0000,4.382E+02
1559.1000,4.376E+02
1559.2000,4.369E+02
1559.3000,4.363E+02
1559.4000,4.359E+02
1559.5000,4.358E+02
1559.6000,4.361E+02
1559.7000,4.367E+02
1559.8000,4.374E+02
1559.9000,4.380E+02
1560.0000,4.385E+02
1560.1000,4.412E+02
1560.2000,4.437E+02
1560.3000,4.461E+02
1560.4000,4.486E+02
1560.5000,4.509E+02
1560.6000,4.530E+02
1560.7000,4.548E+02
1560.8000,4.564E+02
1560.9000,4.579E+02
1561.0000,4.590E+02
1561.1000,4.601E+02
1561.2000,4.613E+02
1561.3000,4.626E+02
1561.4000,4.641E+02
1561.5000,4.658E+02
1561.6000,4.677E+02
1561.7000,4.698E+02
1561.8000,4.717E+02
1561.9000,4.736E+02
1562.0000,4.753E+02
1562.1000,4.768E+02
1562.2000,4.782E+02
1562.3000,4.797E+02
1562.4000,4.811E+02
1562.5000,4.824E+02
1562.6000,4.834E+02
1562.7000,4.842E+02
1562.8000,4.852E+02
1562.9000,4.866E+02
1563.0000,4.885E+02
1563.1000,4.908E+02
1563.2000,4.934E+02
1563.3000,4.961E+02
1563.4000,4.987E+02
1563.5000,5.010E+02
1563.6000,5.033E+02
1563.7000,5.056E+02
1563.8000,5.078E+02
1563.9000,5.095E+02
1564.0000,5.109E+02
1564.1000,5.120E+02
1564.2000,5.129E+02
1564.3000,5.138E+02
1564.4000,5.151E+02
1564.5000,5.165E+02
1564.6000,5.179E+02
1564.7000,5.193E+02
1564.8000,5.210E+02
1564.9000,5.229E+02
1565.0000,5.249E+02
1565.1000,5.268E+02
1565.2000,5.285E+02
1565.3000,5.300E+02
1565.4000,5.314E+02
