
Predictions were generated on 14-Apr-2026 at 19:50:31 using FAST.Farm, compiled on Jan 27 2026 at 22:54:51 as a 64-bit application using single precision at commit v4.2.0
 linked with  NWTC Subroutine Library

Description from the FAST.Farm input file: FAST.Farm input file, using two turbines separated by 3D downstream and an offset of 30m, with a turbulent inflow given by one turbsim box

Time                	RtVRelT1            	RtVRelT2            	RtVRelT3            	RtVRelT4            	RtVRelT5            	RtVRelT6            	RtVRelT7            	RtVRelT8            	RtVRelT9            	YawErrT1            	YawErrT2            	YawErrT3            	YawErrT4            	YawErrT5            	YawErrT6            	YawErrT7            	YawErrT8            	YawErrT9            	RtCtAvgT1           	RtCtAvgT2           	RtCtAvgT3           	RtCtAvgT4           	RtCtAvgT5           	RtCtAvgT6           	RtCtAvgT7           	RtCtAvgT8           	RtCtAvgT9           	RtSkewT1            	RtSkewT2            	RtSkewT3            	RtSkewT4            	RtSkewT5            	RtSkewT6            	RtSkewT7            	RtSkewT8            	RtSkewT9            	RtPosXT1            	RtPosXT2            	RtPosXT3            	RtPosXT4            	RtPosXT5            	RtPosXT6            	RtPosXT7            	RtPosXT8            	RtPosXT9            	RtPosYT1            	RtPosYT2            	RtPosYT3            	RtPosYT4            	RtPosYT5            	RtPosYT6            	RtPosYT7            	RtPosYT8            	RtPosYT9            
(s)                 	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          
  231.0000	 3.746E+00	 4.505E+00	 4.793E+00	 5.158E+00	 3.506E+00	 4.052E+00	 2.628E+00	 3.689E+00	 3.519E+00	 8.350E+00	 7.040E+00	 1.766E+00	-6.947E+00	-1.575E+00	 3.138E+00	 4.653E+00	-1.579E+00	-1.081E-01	 8.403E-01	 8.519E-01	 6.098E-01	 7.156E-01	 1.065E+00	 9.082E-01	 1.034E+00	 8.696E-01	 8.853E-01	 8.468E+00	 1.213E+01	 1.020E+01	 9.861E+00	 8.219E+00	 3.879E+00	 1.356E+01	 4.855E+00	 8.799E+00	 6.257E+02	 6.263E+02	 6.262E+02	-2.358E+00	-4.130E+00	-4.029E+00	-6.340E+02	-6.337E+02	-6.338E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  234.0000	 3.920E+00	 4.194E+00	 4.280E+00	 4.945E+00	 3.005E+00	 4.097E+00	 2.217E+00	 3.400E+00	 3.736E+00	 1.089E+01	 8.078E+00	-2.499E+00	-9.239E+00	-1.723E+00	 1.011E+00	 2.124E-01	 4.457E+00	 6.524E+00	 8.545E-01	 7.973E-01	 6.452E-01	 7.342E-01	 9.302E-01	 7.954E-01	 1.091E+00	 9.940E-01	 8.403E-01	 1.084E+01	 1.102E+01	 9.852E+00	 1.201E+01	 3.299E+00	 1.808E+00	 1.506E+01	 9.262E+00	 8.425E+00	 6.257E+02	 6.267E+02	 6.260E+02	-1.925E+00	-3.851E+00	-4.005E+00	-6.342E+02	-6.340E+02	-6.337E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  237.0000	 3.901E+00	 3.945E+00	 3.984E+00	 4.671E+00	 3.625E+00	 3.734E+00	 2.059E+00	 3.191E+00	 4.278E+00	 1.210E+01	 8.225E+00	 7.744E-01	-1.001E+01	-3.607E+00	 5.887E-01	 8.966E+00	 6.280E-01	 6.119E+00	 8.011E-01	 8.497E-01	 6.979E-01	 7.437E-01	 9.482E-01	 7.617E-01	 1.068E+00	 9.836E-01	 8.256E-01	 1.336E+01	 1.321E+01	 6.078E+00	 1.390E+01	 6.218E+00	 1.842E+00	 1.148E+01	 5.192E+00	 9.654E+00	 6.258E+02	 6.272E+02	 6.261E+02	-1.711E+00	-3.596E+00	-3.820E+00	-6.344E+02	-6.341E+02	-6.335E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  240.0000	 4.117E+00	 4.117E+00	 4.466E+00	 4.303E+00	 4.021E+00	 3.797E+00	 2.162E+00	 3.754E+00	 4.237E+00	 9.907E+00	 7.305E+00	 5.895E+00	-1.345E+01	 4.392E-01	-3.749E+00	-6.858E-01	-2.034E+00	 3.382E+00	 8.056E-01	 8.797E-01	 6.987E-01	 7.545E-01	 8.542E-01	 7.798E-01	 1.361E+00	 1.058E+00	 8.040E-01	 9.900E+00	 1.282E+01	 1.126E+01	 1.655E+01	 7.474E+00	 3.769E+00	 9.777E+00	 5.585E+00	 8.295E+00	 6.262E+02	 6.275E+02	 6.263E+02	-1.793E+00	-3.402E+00	-3.545E+00	-6.347E+02	-6.340E+02	-6.332E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  243.0000	 4.284E+00	 4.622E+00	 4.039E+00	 4.761E+00	 3.251E+00	 3.162E+00	 2.018E+00	 4.071E+00	 4.413E+00	 6.535E+00	 3.083E+00	 8.309E+00	-1.099E+01	-4.451E-01	 5.629E+00	 7.404E+00	-4.663E+00	 4.127E+00	 7.826E-01	 8.534E-01	 6.934E-01	 8.132E-01	 7.815E-01	 8.022E-01	 1.113E+00	 9.212E-01	 7.669E-01	 6.839E+00	 1.153E+01	 1.572E+01	 1.507E+01	 8.286E+00	 7.058E+00	 9.320E+00	 9.898E+00	 7.999E+00	 6.267E+02	 6.275E+02	 6.265E+02	-2.137E+00	-3.300E+00	-3.277E+00	-6.349E+02	-6.337E+02	-6.330E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  246.0000	 4.335E+00	 5.078E+00	 3.605E+00	 4.691E+00	 4.225E+00	 3.248E+00	 1.997E+00	 3.497E+00	 4.648E+00	 8.937E+00	 7.088E+00	-5.200E-02	-8.916E+00	-2.139E+00	 1.235E-01	 6.112E+00	-4.703E+00	 5.080E+00	 7.626E-01	 8.471E-01	 7.640E-01	 7.887E-01	 8.168E-01	 9.356E-01	 1.231E+00	 8.976E-01	 7.678E-01	 9.796E+00	 1.110E+01	 9.143E+00	 1.269E+01	 6.789E+00	 2.803E+00	 6.093E+00	 8.275E+00	 8.309E+00	 6.271E+02	 6.273E+02	 6.267E+02	-2.616E+00	-3.346E+00	-3.119E+00	-6.351E+02	-6.334E+02	-6.328E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  249.0000	 4.271E+00	 5.012E+00	 3.867E+00	 4.851E+00	 4.237E+00	 3.612E+00	 2.379E+00	 3.227E+00	 4.799E+00	 1.119E+01	 8.642E+00	 3.493E+00	-1.214E+01	 2.289E+00	-3.370E-02	-3.108E+00	 2.143E+00	 2.801E+00	 7.654E-01	 7.522E-01	 8.113E-01	 8.049E-01	 7.458E-01	 9.803E-01	 1.138E+00	 9.438E-01	 7.730E-01	 1.269E+01	 1.166E+01	 1.127E+01	 1.512E+01	 8.637E+00	 6.787E-01	 5.595E+00	 6.512E+00	 4.909E+00	 6.275E+02	 6.271E+02	 6.267E+02	-3.095E+00	-3.452E+00	-3.113E+00	-6.351E+02	-6.331E+02	-6.327E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  252.0000	 4.579E+00	 5.402E+00	 3.791E+00	 4.903E+00	 3.642E+00	 3.386E+00	 2.624E+00	 3.433E+00	 5.159E+00	 1.006E+01	 5.273E+00	 4.518E-01	-1.000E+01	 2.975E+00	-2.046E+00	 4.987E+00	-4.985E+00	 1.843E+00	 8.210E-01	 7.711E-01	 8.059E-01	 8.450E-01	 7.637E-01	 9.636E-01	 1.065E+00	 9.306E-01	 7.354E-01	 1.013E+01	 8.732E+00	 1.091E+01	 1.469E+01	 8.254E+00	 5.133E+00	 1.114E+01	 7.075E+00	 6.527E+00	 6.277E+02	 6.270E+02	 6.266E+02	-3.416E+00	-3.572E+00	-3.221E+00	-6.349E+02	-6.329E+02	-6.327E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  255.0000	 5.051E+00	 5.459E+00	 3.797E+00	 4.869E+00	 4.160E+00	 3.445E+00	 2.344E+00	 3.695E+00	 5.537E+00	 4.793E+00	 4.462E+00	 1.458E+00	-1.069E+01	 4.088E+00	 1.192E-01	 2.618E+00	-5.892E+00	 4.208E-01	 8.293E-01	 7.860E-01	 7.745E-01	 8.636E-01	 7.372E-01	 9.950E-01	 8.849E-01	 9.328E-01	 6.856E-01	 4.812E+00	 8.809E+00	 9.330E+00	 1.355E+01	 8.585E+00	 5.128E-01	 7.419E+00	 7.734E+00	 5.217E+00	 6.276E+02	 6.270E+02	 6.264E+02	-3.479E+00	-3.673E+00	-3.400E+00	-6.346E+02	-6.329E+02	-6.326E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  258.0000	 4.686E+00	 5.130E+00	 4.217E+00	 4.621E+00	 4.471E+00	 3.960E+00	 2.454E+00	 3.768E+00	 5.553E+00	 3.779E+00	 5.670E+00	-4.244E-02	-1.205E+01	 4.675E+00	-5.045E+00	-5.562E+00	-5.909E+00	 1.561E+00	 7.649E-01	 7.825E-01	 7.499E-01	 8.386E-01	 8.217E-01	 9.649E-01	 8.881E-01	 9.264E-01	 6.665E-01	 3.950E+00	 1.048E+01	 7.751E+00	 1.658E+01	 8.499E+00	 5.277E+00	 8.725E+00	 8.606E+00	 6.289E+00	 6.275E+02	 6.274E+02	 6.261E+02	-3.278E+00	-3.691E+00	-3.566E+00	-6.343E+02	-6.331E+02	-6.325E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  261.0000	 4.841E+00	 4.909E+00	 4.272E+00	 4.856E+00	 3.780E+00	 3.951E+00	 2.321E+00	 3.834E+00	 5.611E+00	 7.244E+00	 1.783E+00	 1.199E-01	-7.046E+00	 1.007E+01	-4.694E-01	-1.274E+00	 1.187E+00	-4.169E-01	 7.501E-01	 8.685E-01	 7.051E-01	 8.596E-01	 8.104E-01	 8.475E-01	 8.626E-01	 8.842E-01	 7.167E-01	 7.199E+00	 9.435E+00	 9.816E+00	 1.297E+01	 1.336E+01	 1.851E+00	 1.010E+01	 7.923E+00	 4.680E+00	 6.273E+02	 6.278E+02	 6.259E+02	-2.892E+00	-3.580E+00	-3.643E+00	-6.341E+02	-6.334E+02	-6.324E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  264.0000	 5.177E+00	 4.999E+00	 3.751E+00	 4.434E+00	 3.696E+00	 3.938E+00	 2.380E+00	 3.478E+00	 5.510E+00	 4.363E+00	 4.211E-01	 5.995E-01	-9.286E+00	 4.335E+00	 5.908E-01	-6.839E+00	 2.394E+00	-3.082E+00	 7.720E-01	 9.764E-01	 6.754E-01	 8.279E-01	 9.497E-01	 8.084E-01	 8.108E-01	 8.397E-01	 7.032E-01	 4.412E+00	 1.277E+01	 1.047E+01	 1.390E+01	 8.995E+00	 2.913E+00	 8.488E+00	 6.473E+00	 6.466E+00	 6.271E+02	 6.281E+02	 6.258E+02	-2.458E+00	-3.357E+00	-3.613E+00	-6.340E+02	-6.338E+02	-6.322E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  267.0000	 5.101E+00	 5.083E+00	 3.909E+00	 4.642E+00	 3.826E+00	 3.917E+00	 2.504E+00	 3.414E+00	 5.568E+00	 7.888E+00	 2.480E+00	-2.483E+00	-1.298E+01	 4.530E+00	-5.032E-01	-2.120E+00	-9.095E-01	 3.715E-01	 7.620E-01	 9.278E-01	 6.762E-01	 8.455E-01	 8.832E-01	 7.965E-01	 8.821E-01	 8.725E-01	 7.346E-01	 8.161E+00	 1.037E+01	 1.018E+01	 1.766E+01	 6.634E+00	 2.361E+00	 6.982E+00	 3.946E+00	 6.390E+00	 6.271E+02	 6.282E+02	 6.258E+02	-2.096E+00	-3.077E+00	-3.489E+00	-6.341E+02	-6.341E+02	-6.320E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  270.0000	 5.105E+00	 5.108E+00	 4.159E+00	 4.896E+00	 4.218E+00	 4.454E+00	 2.628E+00	 3.837E+00	 5.663E+00	 6.261E+00	 2.736E+00	-6.149E+00	-6.028E+00	 5.807E+00	-5.995E-01	-2.486E+00	 3.793E+00	 2.332E+00	 7.672E-01	 8.727E-01	 7.153E-01	 7.884E-01	 9.629E-01	 8.040E-01	 7.882E-01	 8.334E-01	 7.643E-01	 6.576E+00	 1.179E+01	 9.048E+00	 1.365E+01	 7.011E+00	 6.268E-01	 7.706E+00	 6.363E+00	 6.261E+00	 6.272E+02	 6.280E+02	 6.260E+02	-1.869E+00	-2.812E+00	-3.293E+00	-6.343E+02	-6.342E+02	-6.317E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  273.0000	 5.310E+00	 5.338E+00	 3.740E+00	 4.827E+00	 3.780E+00	 4.532E+00	 3.293E+00	 3.991E+00	 5.857E+00	 2.272E+00	 9.462E-01	 1.928E+00	-6.840E+00	 4.344E+00	-1.145E+00	-1.403E+00	 2.143E+00	 2.306E+00	 7.946E-01	 8.005E-01	 7.186E-01	 7.759E-01	 9.168E-01	 7.438E-01	 7.503E-01	 8.096E-01	 7.721E-01	 4.237E+00	 9.857E+00	 1.063E+01	 1.396E+01	 7.884E+00	 1.170E+00	 8.140E+00	 2.745E+00	 5.875E+00	 6.274E+02	 6.277E+02	 6.262E+02	-1.793E+00	-2.645E+00	-3.029E+00	-6.345E+02	-6.342E+02	-6.314E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  276.0000	 5.220E+00	 5.457E+00	 3.846E+00	 5.094E+00	 3.409E+00	 3.960E+00	 3.071E+00	 3.818E+00	 5.746E+00	-1.106E+00	-8.072E-02	-4.859E-01	-5.033E+00	 1.019E+01	 2.428E+00	-4.250E+00	-3.645E+00	 3.577E+00	 7.698E-01	 7.918E-01	 7.213E-01	 8.518E-01	 9.935E-01	 7.639E-01	 7.210E-01	 7.825E-01	 7.638E-01	 3.223E+00	 8.740E+00	 8.368E+00	 1.240E+01	 1.516E+01	 3.332E+00	 1.056E+01	 5.775E+00	 6.705E+00	 6.277E+02	 6.273E+02	 6.264E+02	-1.882E+00	-2.627E+00	-2.772E+00	-6.347E+02	-6.340E+02	-6.312E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  279.0000	 5.168E+00	 5.391E+00	 4.058E+00	 5.408E+00	 3.684E+00	 4.017E+00	 3.315E+00	 3.896E+00	 5.937E+00	 2.442E-01	-9.348E-01	-1.627E+00	-3.436E+00	 9.930E+00	 3.118E+00	-3.407E+00	 2.399E+00	 3.737E+00	 7.712E-01	 7.759E-01	 6.996E-01	 8.509E-01	 1.038E+00	 8.269E-01	 7.002E-01	 7.529E-01	 7.889E-01	 2.364E+00	 7.115E+00	 1.071E+01	 1.230E+01	 1.448E+01	 3.107E+00	 4.115E+00	 3.854E+00	 6.446E+00	 6.280E+02	 6.271E+02	 6.266E+02	-2.107E+00	-2.794E+00	-2.626E+00	-6.347E+02	-6.336E+02	-6.310E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  282.0000	 5.083E+00	 5.092E+00	 3.894E+00	 5.231E+00	 4.248E+00	 3.552E+00	 3.389E+00	 4.280E+00	 6.010E+00	 6.509E+00	-6.356E+00	 3.279E+00	 3.180E-02	 9.015E-01	 2.517E+00	 2.126E+00	-2.909E+00	 2.959E+00	 8.182E-01	 7.511E-01	 6.643E-01	 8.177E-01	 1.006E+00	 8.813E-01	 6.835E-01	 7.350E-01	 7.546E-01	 6.941E+00	 9.814E+00	 1.463E+01	 1.180E+01	 6.539E+00	 2.627E+00	 9.610E+00	 5.145E+00	 6.709E+00	 6.281E+02	 6.270E+02	 6.266E+02	-2.366E+00	-3.095E+00	-2.660E+00	-6.345E+02	-6.333E+02	-6.309E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  285.0000	 5.046E+00	 5.110E+00	 4.405E+00	 5.250E+00	 3.955E+00	 4.216E+00	 3.426E+00	 4.359E+00	 5.764E+00	 1.027E+01	-3.888E+00	 8.829E+00	 1.691E+00	 2.612E+00	 3.929E+00	-2.550E+00	-1.271E+00	 3.470E+00	 7.845E-01	 8.228E-01	 6.864E-01	 8.451E-01	 9.597E-01	 9.227E-01	 6.511E-01	 7.678E-01	 7.461E-01	 1.020E+01	 8.163E+00	 1.528E+01	 1.232E+01	 7.335E+00	 5.306E+00	 4.121E+00	 2.139E+00	 8.085E+00	 6.281E+02	 6.271E+02	 6.265E+02	-2.525E+00	-3.394E+00	-2.898E+00	-6.343E+02	-6.330E+02	-6.309E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  288.0000	 4.937E+00	 5.166E+00	 4.408E+00	 5.476E+00	 3.762E+00	 4.025E+00	 3.292E+00	 4.466E+00	 5.669E+00	 9.380E+00	-2.036E+00	 3.099E+00	-1.746E+00	-3.534E-01	 4.406E+00	-1.346E+00	-3.339E+00	 6.475E-01	 7.874E-01	 8.481E-01	 6.475E-01	 8.549E-01	 9.493E-01	 8.009E-01	 6.883E-01	 7.447E-01	 7.553E-01	 9.336E+00	 3.027E+00	 1.401E+01	 1.249E+01	 1.348E+01	 6.851E+00	 7.275E+00	 6.644E+00	 8.702E+00	 6.279E+02	 6.273E+02	 6.264E+02	-2.481E+00	-3.590E+00	-3.277E+00	-6.339E+02	-6.328E+02	-6.310E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  291.0000	 4.782E+00	 5.100E+00	 3.986E+00	 5.514E+00	 3.589E+00	 3.789E+00	 3.517E+00	 4.537E+00	 5.728E+00	 1.224E+01	-6.332E+00	 3.595E+00	-1.636E+00	 2.531E+00	 7.030E-01	-2.782E-01	 2.362E-01	 3.074E+00	 8.752E-01	 8.040E-01	 6.495E-01	 8.229E-01	 9.948E-01	 7.497E-01	 7.042E-01	 7.090E-01	 7.795E-01	 1.229E+01	 6.804E+00	 8.201E+00	 1.180E+01	 1.356E+01	 5.130E+00	 5.215E+00	 4.959E+00	 9.728E+00	 6.275E+02	 6.276E+02	 6.263E+02	-2.230E+00	-3.637E+00	-3.682E+00	-6.336E+02	-6.328E+02	-6.312E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  294.0000	 5.103E+00	 4.597E+00	 3.953E+00	 5.477E+00	 3.689E+00	 4.156E+00	 3.823E+00	 4.680E+00	 6.155E+00	 4.406E+00	-3.982E+00	 6.412E+00	-3.297E+00	-4.399E+00	 3.790E+00	 9.447E+00	-3.925E+00	-7.609E-01	 8.746E-01	 7.655E-01	 6.254E-01	 7.758E-01	 9.628E-01	 8.060E-01	 7.054E-01	 7.348E-01	 7.753E-01	 4.540E+00	 5.681E+00	 8.897E+00	 1.336E+01	 1.340E+01	 5.467E+00	 1.199E+01	 7.920E+00	 6.994E+00	 6.272E+02	 6.278E+02	 6.263E+02	-1.861E+00	-3.525E+00	-3.994E+00	-6.335E+02	-6.328E+02	-6.313E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  297.0000	 5.421E+00	 4.210E+00	 3.872E+00	 5.477E+00	 3.812E+00	 3.978E+00	 4.078E+00	 4.583E+00	 6.074E+00	 4.556E+00	-3.909E+00	 1.729E+00	-4.484E+00	-2.501E+00	-5.586E-02	-5.156E+00	-4.579E+00	-3.491E+00	 7.721E-01	 8.381E-01	 6.404E-01	 7.714E-01	 1.038E+00	 7.803E-01	 6.598E-01	 7.884E-01	 7.505E-01	 4.608E+00	 5.745E+00	 1.104E+01	 1.349E+01	 8.694E+00	 2.568E+00	 6.755E+00	 6.656E+00	 8.252E+00	 6.269E+02	 6.277E+02	 6.262E+02	-1.494E+00	-3.313E+00	-4.134E+00	-6.334E+02	-6.330E+02	-6.314E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  300.0000	 5.034E+00	 3.941E+00	 3.393E+00	 5.834E+00	 3.695E+00	 3.664E+00	 3.874E+00	 4.780E+00	 5.724E+00	 6.227E+00	-2.484E+00	-7.509E+00	-9.226E-01	 5.682E+00	-2.523E+00	-3.850E+00	-7.559E+00	 1.656E-01	 7.725E-01	 8.579E-01	 7.342E-01	 7.206E-01	 1.028E+00	 7.675E-01	 6.571E-01	 7.978E-01	 7.614E-01	 7.031E+00	 4.272E+00	 1.290E+01	 1.294E+01	 8.569E+00	 9.030E+00	 6.165E+00	 9.468E+00	 8.643E+00	 6.269E+02	 6.274E+02	 6.262E+02	-1.267E+00	-3.104E+00	-4.110E+00	-6.335E+02	-6.331E+02	-6.313E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  303.0000	 4.970E+00	 4.249E+00	 3.178E+00	 5.882E+00	 3.578E+00	 3.656E+00	 3.849E+00	 5.020E+00	 5.802E+00	 4.697E+00	 4.895E+00	-1.136E+01	-2.448E+00	 6.165E+00	 9.944E-01	-1.558E+00	-2.859E+00	 3.077E+00	 8.144E-01	 8.447E-01	 7.972E-01	 7.001E-01	 9.366E-01	 7.696E-01	 7.206E-01	 7.465E-01	 8.166E-01	 4.845E+00	 6.168E+00	 1.132E+01	 1.248E+01	 1.381E+01	 3.075E+00	 6.393E+00	 6.023E+00	 6.387E+00	 6.272E+02	 6.269E+02	 6.261E+02	-1.247E+00	-3.013E+00	-3.971E+00	-6.337E+02	-6.331E+02	-6.311E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  306.0000	 4.941E+00	 3.702E+00	 3.050E+00	 5.591E+00	 4.158E+00	 3.942E+00	 4.167E+00	 5.224E+00	 5.778E+00	 1.046E+00	 6.765E-01	-8.922E+00	-3.919E+00	 4.964E+00	-4.141E-02	-4.253E+00	-2.522E+00	 5.506E-01	 8.204E-01	 7.997E-01	 8.920E-01	 6.988E-01	 8.088E-01	 7.524E-01	 7.393E-01	 7.378E-01	 8.554E-01	 1.055E+00	 8.821E+00	 9.717E+00	 1.261E+01	 1.065E+01	 6.105E+00	 5.614E+00	 2.863E+00	 6.284E+00	 6.276E+02	 6.263E+02	 6.260E+02	-1.449E+00	-3.096E+00	-3.744E+00	-6.338E+02	-6.329E+02	-6.309E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  309.0000	 5.083E+00	 3.703E+00	 3.038E+00	 5.127E+00	 3.448E+00	 4.100E+00	 4.218E+00	 5.349E+00	 5.982E+00	-1.368E+00	-2.426E+00	-1.002E+01	-4.966E+00	 7.218E+00	 1.144E+00	 3.831E+00	-1.028E+00	-1.349E+00	 8.457E-01	 8.737E-01	 9.651E-01	 7.733E-01	 8.147E-01	 7.514E-01	 7.496E-01	 7.436E-01	 8.794E-01	 3.139E+00	 4.087E+00	 1.002E+01	 1.107E+01	 1.122E+01	 8.455E+00	 5.932E+00	 5.937E+00	 7.723E+00	 6.281E+02	 6.258E+02	 6.259E+02	-1.865E+00	-3.315E+00	-3.457E+00	-6.338E+02	-6.326E+02	-6.306E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  312.0000	 4.871E+00	 3.063E+00	 3.343E+00	 4.771E+00	 3.389E+00	 3.974E+00	 3.679E+00	 5.836E+00	 5.742E+00	 3.234E+00	-6.950E+00	-2.496E+00	-2.256E+00	 8.477E+00	 2.164E+00	-4.621E-01	-4.476E-01	 8.978E-01	 8.339E-01	 9.095E-01	 9.217E-01	 8.046E-01	 8.040E-01	 7.341E-01	 7.432E-01	 7.497E-01	 8.234E-01	 5.403E+00	 9.329E+00	 3.825E+00	 1.267E+01	 1.431E+01	 6.886E+00	 4.055E+00	 5.022E+00	 6.728E+00	 6.286E+02	 6.255E+02	 6.258E+02	-2.446E+00	-3.641E+00	-3.174E+00	-6.337E+02	-6.322E+02	-6.304E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  315.0000	 4.874E+00	 2.734E+00	 3.613E+00	 4.300E+00	 3.870E+00	 3.853E+00	 4.285E+00	 5.849E+00	 5.738E+00	 3.019E+00	-1.427E+01	-5.533E+00	-2.855E+00	 2.356E+00	 4.926E+00	-1.451E+00	 1.382E+00	-3.227E+00	 8.660E-01	 1.011E+00	 8.384E-01	 8.194E-01	 8.911E-01	 7.663E-01	 7.817E-01	 7.038E-01	 8.443E-01	 6.157E+00	 1.472E+01	 5.967E+00	 1.447E+01	 9.968E+00	 5.619E+00	 3.661E+00	 6.109E+00	 6.920E+00	 6.288E+02	 6.254E+02	 6.258E+02	-3.075E+00	-3.992E+00	-2.963E+00	-6.336E+02	-6.318E+02	-6.304E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
